cow_id,date,milk_yield_liters,milk_conductivity_ms_cm,cow_activity,environment_temperature_c,milk_temperature_c,humidity_percent,previous_mastitis,days_since_last_mastitis,mastitis_today
COW_469,2026-01-17,22.68,4.65,369.2,23.5,38.67,74.0,0,999,0
COW_469,2026-01-18,23.43,5.57,385.1,20.0,38.34,72.5,0,999,0
COW_469,2026-01-19,22.95,5.36,381.5,24.9,38.41,73.4,0,999,0
COW_469,2026-01-20,23.42,6.04,365.1,21.6,38.34,70.7,0,999,0
COW_469,2026-01-21,22.13,5.86,338.8,24.6,38.57,70.5,0,999,0
COW_469,2026-01-22,22.26,5.2,383.3,25.8,38.77,71.4,0,999,0
COW_469,2026-01-23,20.73,5.92,367.5,24.9,38.65,72.7,0,999,0
COW_469,2026-01-24,21.24,5.14,372.9,21.4,38.46,69.1,0,999,0
COW_469,2026-01-25,22.92,5.53,343.6,23.0,38.57,72.6,0,999,0
COW_469,2026-01-26,20.87,5.88,380.7,24.7,38.74,67.2,0,999,0
COW_469,2026-01-27,23.4,5.32,346.1,21.3,38.39,61.1,0,999,0
COW_469,2026-01-28,23.59,6.08,386.6,24.5,38.59,64.1,0,999,0
COW_469,2026-01-29,22.24,5.31,356.4,25.3,38.53,59.9,0,999,0
COW_469,2026-01-30,21.44,5.76,361.1,27.2,38.49,68.6,0,999,0
COW_469,2026-01-31,23.95,4.74,377.4,24.2,38.45,72.2,0,999,0
COW_469,2026-02-01,22.73,4.92,369.2,25.9,38.38,63.0,0,999,0
COW_469,2026-02-02,23.41,5.89,330.3,24.1,38.51,56.6,0,999,0
COW_469,2026-02-03,22.93,5.62,353.4,26.1,38.56,62.7,0,999,0
COW_469,2026-02-04,23.37,5.55,356.8,20.0,38.4,58.7,0,999,0
COW_469,2026-02-05,22.92,5.14,367.5,25.6,38.52,69.4,0,999,0
COW_469,2026-02-06,22.75,5.63,353.3,23.8,38.62,58.5,0,999,0
COW_469,2026-02-07,21.67,5.03,357.3,20.9,38.52,67.6,0,999,0
COW_469,2026-02-08,22.76,5.03,354.3,24.5,38.43,60.1,0,999,0
COW_469,2026-02-09,23.62,5.84,377.0,22.4,38.49,63.7,0,999,0
COW_469,2026-02-10,22.56,5.93,375.5,24.7,38.51,56.9,0,999,0
COW_469,2026-02-11,21.26,5.7,374.6,20.9,38.45,55.7,0,999,0
COW_469,2026-02-12,22.39,4.83,347.5,22.1,38.64,56.9,0,999,0
COW_469,2026-02-13,21.24,4.83,364.2,26.1,38.37,57.2,0,999,0
COW_469,2026-02-14,21.02,5.58,374.4,20.2,38.57,54.0,0,999,0
COW_469,2026-02-15,21.26,5.31,361.9,22.2,38.42,51.1,0,999,0
COW_469,2026-02-16,22.98,5.18,383.8,22.2,38.44,52.7,0,999,0
COW_469,2026-02-17,22.99,5.41,388.1,24.4,38.63,58.2,0,999,0
COW_469,2026-02-18,24.05,5.49,366.1,26.1,38.59,56.4,0,999,0
COW_469,2026-02-19,24.06,5.69,370.1,15.4,38.26,62.9,0,999,0
COW_469,2026-02-20,22.54,5.37,380.5,22.4,38.28,59.4,0,999,0
COW_469,2026-02-21,22.27,5.46,352.4,19.1,38.43,56.3,0,999,0
COW_469,2026-02-22,20.33,5.06,358.4,21.2,38.26,55.3,0,999,0
COW_469,2026-02-23,23.44,5.32,324.8,17.1,38.49,67.1,0,999,0
COW_469,2026-02-24,22.5,5.78,341.3,22.0,38.61,57.5,0,999,0
COW_469,2026-02-25,22.7,5.27,367.1,22.7,38.25,58.2,0,999,0
COW_469,2026-02-26,23.53,5.7,363.1,18.4,38.44,60.4,0,999,0
COW_469,2026-02-27,22.56,5.36,382.5,21.1,38.33,52.7,0,999,0
COW_469,2026-02-28,23.21,4.51,385.0,20.7,38.67,54.2,0,999,0
COW_469,2026-03-01,21.37,5.1,361.5,19.3,38.41,57.5,0,999,0
COW_470,2026-01-01,28.02,5.37,345.8,22.4,38.55,81.6,0,999,0
COW_470,2026-01-02,26.36,5.55,372.5,23.1,38.44,76.7,0,999,0
COW_470,2026-01-03,28.31,5.13,349.0,16.8,38.53,70.9,0,999,0
COW_470,2026-01-04,27.09,5.17,367.3,21.7,38.71,75.1,0,999,0
COW_470,2026-01-05,26.98,5.57,361.4,19.5,38.31,72.6,0,999,0
COW_470,2026-01-06,26.07,5.12,328.6,18.7,38.61,76.2,0,999,0
COW_470,2026-01-07,28.34,4.8,336.7,17.7,38.42,75.6,0,999,0
COW_470,2026-01-08,28.98,5.53,332.7,23.1,38.57,65.8,0,999,0
COW_470,2026-01-09,26.19,4.83,341.2,17.3,38.59,76.9,0,999,0
COW_470,2026-01-10,27.47,4.98,340.0,23.4,38.87,72.0,0,999,0
COW_470,2026-01-11,25.43,4.97,338.1,16.9,38.5,79.5,0,999,0
COW_470,2026-01-12,27.54,4.97,345.7,19.6,38.66,72.0,0,999,0
COW_470,2026-01-13,24.7,6.26,310.9,22.1,39.0,70.5,0,999,1
COW_470,2026-01-14,23.92,7.07,346.9,19.9,38.74,69.5,1,1,1
COW_470,2026-01-15,20.33,6.98,317.4,25.6,39.11,77.2,1,1,1
COW_470,2026-01-16,20.05,8.25,252.9,23.3,39.32,63.5,1,1,1
COW_470,2026-01-17,19.21,8.25,281.7,23.5,39.15,74.0,1,1,1
COW_470,2026-01-18,21.59,6.86,290.9,20.0,39.24,72.5,1,1,1
COW_470,2026-01-19,23.82,5.85,293.1,24.9,38.92,73.4,1,1,1
COW_470,2026-01-20,21.33,5.91,310.9,21.6,38.86,70.7,1,1,1
COW_470,2026-01-21,25.62,5.0,372.2,24.6,38.6,70.5,1,1,0
COW_470,2026-01-22,26.42,5.91,373.0,25.8,38.69,71.4,1,2,0
COW_470,2026-01-23,26.55,5.52,365.4,24.9,38.53,72.7,1,3,0
COW_470,2026-01-24,26.55,5.3,349.4,21.4,38.58,69.1,1,4,0
COW_470,2026-01-25,26.55,5.43,346.4,23.0,38.77,72.6,1,5,0
COW_470,2026-01-26,26.61,5.41,357.2,24.7,38.76,67.2,1,6,0
COW_470,2026-01-27,27.04,5.26,366.3,21.3,38.58,61.1,1,7,0
COW_470,2026-01-28,27.35,5.56,381.7,24.5,38.54,64.1,1,8,0
COW_470,2026-01-29,28.31,4.84,332.4,25.3,38.73,59.9,1,9,0
COW_470,2026-01-30,25.51,4.52,357.6,27.2,38.72,68.6,1,10,0
COW_470,2026-01-31,25.79,4.93,356.1,24.2,38.74,72.2,1,11,0
COW_470,2026-02-01,26.79,5.56,356.9,25.9,38.62,63.0,1,12,0
COW_470,2026-02-02,24.73,5.02,357.6,24.1,38.57,56.6,1,13,0
COW_470,2026-02-03,28.33,5.53,355.4,26.1,38.67,62.7,1,14,0
COW_470,2026-02-04,26.89,5.01,332.7,20.0,38.66,58.7,1,15,0
COW_470,2026-02-05,26.87,5.4,334.1,25.6,38.63,69.4,1,16,0
COW_470,2026-02-06,26.32,5.49,379.3,23.8,38.72,58.5,1,17,0
COW_470,2026-02-07,25.3,5.36,343.8,20.9,38.5,67.6,1,18,0
COW_470,2026-02-08,27.17,4.96,361.2,24.5,38.52,60.1,1,19,0
COW_470,2026-02-09,24.57,5.26,366.5,22.4,38.58,63.7,1,20,0
COW_470,2026-02-10,24.88,4.72,340.7,24.7,38.76,56.9,1,21,0
COW_470,2026-02-11,24.93,5.08,357.0,20.9,38.66,55.7,1,22,0
COW_470,2026-02-12,27.06,5.8,323.6,22.1,38.52,56.9,1,23,0
COW_470,2026-02-13,23.07,6.05,359.1,26.1,38.68,57.2,1,24,1
COW_470,2026-02-14,20.25,7.51,291.7,20.2,38.77,54.0,1,1,1
COW_470,2026-02-15,15.69,7.82,271.9,22.2,39.03,51.1,1,1,1
COW_470,2026-02-16,20.96,6.53,299.4,22.2,39.05,52.7,1,1,1
COW_470,2026-02-17,25.29,5.99,323.5,24.4,38.78,58.2,1,1,1
COW_470,2026-02-18,26.23,5.18,338.4,26.1,38.61,56.4,1,1,0
COW_470,2026-02-19,28.23,5.15,362.4,15.4,38.42,62.9,1,2,0
COW_470,2026-02-20,25.95,4.99,348.6,22.4,38.44,59.4,1,3,0
COW_470,2026-02-21,25.4,5.09,330.7,19.1,38.53,56.3,1,4,0
COW_470,2026-02-22,28.63,4.84,343.7,21.2,38.66,55.3,1,5,0
COW_470,2026-02-23,25.89,4.78,336.7,17.1,38.3,67.1,1,6,0
COW_470,2026-02-24,27.59,5.15,340.7,22.0,38.56,57.5,1,7,0
COW_470,2026-02-25,26.2,5.72,368.8,22.7,38.79,58.2,1,8,0
COW_470,2026-02-26,27.32,5.46,359.3,18.4,38.52,60.4,1,9,0
COW_470,2026-02-27,24.29,5.17,358.6,21.1,38.57,52.7,1,10,0
COW_470,2026-02-28,28.31,5.05,351.8,20.7,38.52,54.2,1,11,0
COW_470,2026-03-01,28.81,4.53,371.8,19.3,38.56,57.5,1,12,0
COW_471,2026-01-01,30.91,4.23,294.8,22.4,38.19,81.6,0,999,0
COW_471,2026-01-02,31.31,5.0,302.4,23.1,38.19,76.7,0,999,0
COW_471,2026-01-03,29.55,5.9,332.0,16.8,38.19,70.9,0,999,0
COW_471,2026-01-04,32.17,5.16,344.3,21.7,38.56,75.1,0,999,0
COW_471,2026-01-05,29.8,5.48,355.6,19.5,38.17,72.6,0,999,0
COW_471,2026-01-06,30.71,5.3,295.1,18.7,38.22,76.2,0,999,0
COW_471,2026-01-07,29.3,4.68,337.9,17.7,38.3,75.6,0,999,0
COW_471,2026-01-08,30.8,4.84,337.9,23.1,38.25,65.8,0,999,0
COW_471,2026-01-09,31.06,5.28,319.2,17.3,38.21,76.9,0,999,0
COW_471,2026-01-10,29.93,5.39,333.5,23.4,38.35,72.0,0,999,0
COW_471,2026-01-11,28.63,5.36,330.5,16.9,38.02,79.5,0,999,0
COW_471,2026-01-12,31.71,4.83,317.7,19.6,38.29,72.0,0,999,0
COW_471,2026-01-13,28.84,5.25,294.4,22.1,38.32,70.5,0,999,0
COW_471,2026-01-14,32.24,5.07,286.7,19.9,38.2,69.5,0,999,0
COW_471,2026-01-15,32.1,5.42,331.6,25.6,38.38,77.2,0,999,0
COW_471,2026-01-16,29.65,5.15,308.3,23.3,38.14,63.5,0,999,0
COW_471,2026-01-17,29.59,4.8,372.3,23.5,38.37,74.0,0,999,0
COW_471,2026-01-18,29.94,5.34,306.6,20.0,38.05,72.5,0,999,0
COW_471,2026-01-19,31.79,4.77,294.8,24.9,38.28,73.4,0,999,0
COW_471,2026-01-20,29.94,5.57,304.6,21.6,38.24,70.7,0,999,0
COW_471,2026-01-21,30.59,5.28,340.0,24.6,38.33,70.5,0,999,0
COW_471,2026-01-22,25.89,6.33,267.6,25.8,38.56,71.4,0,999,1
COW_471,2026-01-23,16.69,8.06,199.0,24.9,39.36,72.7,1,1,1
COW_471,2026-01-24,16.37,7.98,219.1,21.4,39.33,69.1,1,1,1
COW_471,2026-01-25,25.42,5.69,315.6,23.0,38.79,72.6,1,1,1
COW_471,2026-01-26,29.42,4.87,327.9,24.7,38.28,67.2,1,1,0
COW_471,2026-01-27,31.07,5.15,344.8,21.3,38.35,61.1,1,2,0
COW_471,2026-01-28,31.31,4.52,321.4,24.5,38.17,64.1,1,3,0
COW_471,2026-01-29,28.88,4.93,329.7,25.3,38.08,59.9,1,4,0
COW_471,2026-01-30,31.61,5.44,298.4,27.2,38.22,68.6,1,5,0
COW_471,2026-01-31,31.7,5.32,317.5,24.2,38.42,72.2,1,6,0
COW_471,2026-02-01,31.83,5.05,340.0,25.9,38.13,63.0,1,7,0
COW_471,2026-02-02,28.99,4.94,335.4,24.1,38.41,56.6,1,8,0
COW_471,2026-02-03,30.92,5.14,338.9,26.1,38.26,62.7,1,9,0
COW_471,2026-02-04,31.24,5.41,341.8,20.0,38.03,58.7,1,10,0
COW_471,2026-02-05,31.08,4.72,315.6,25.6,38.45,69.4,1,11,0
COW_471,2026-02-06,29.08,4.8,303.9,23.8,38.18,58.5,1,12,0
COW_471,2026-02-07,25.78,5.19,311.3,20.9,38.05,67.6,1,13,1
COW_471,2026-02-08,25.27,5.58,294.4,24.5,38.5,60.1,1,1,1
COW_471,2026-02-09,23.81,7.06,292.0,22.4,38.78,63.7,1,1,1
COW_471,2026-02-10,18.85,6.81,299.3,24.7,38.85,56.9,1,1,1
COW_471,2026-02-11,17.44,6.54,264.2,20.9,38.77,55.7,1,1,1
COW_471,2026-02-12,23.02,5.87,283.5,22.1,38.61,56.9,1,1,1
COW_471,2026-02-13,26.21,5.64,273.5,26.1,38.46,57.2,1,1,1
COW_471,2026-02-14,27.34,5.75,292.5,20.2,38.37,54.0,1,1,1
COW_471,2026-02-15,30.16,4.86,323.6,22.2,38.29,51.1,1,1,0
COW_471,2026-02-16,30.12,5.07,335.1,22.2,38.15,52.7,1,2,0
COW_471,2026-02-17,33.15,4.6,322.8,24.4,38.15,58.2,1,3,0
COW_471,2026-02-18,28.15,5.21,305.4,26.1,38.4,56.4,1,4,0
COW_471,2026-02-19,31.71,5.66,333.5,15.4,38.15,62.9,1,5,0
COW_471,2026-02-20,29.03,5.15,327.0,22.4,38.27,59.4,1,6,0
COW_471,2026-02-21,30.52,4.9,312.0,19.1,38.27,56.3,1,7,0
COW_471,2026-02-22,31.51,4.92,296.2,21.2,38.16,55.3,1,8,0
COW_471,2026-02-23,31.58,5.37,303.6,17.1,37.87,67.1,1,9,0
COW_471,2026-02-24,30.04,5.05,316.6,22.0,37.82,57.5,1,10,0
COW_471,2026-02-25,27.61,4.92,284.4,22.7,38.17,58.2,1,11,0
COW_471,2026-02-26,29.05,5.46,315.9,18.4,38.24,60.4,1,12,0
COW_471,2026-02-27,31.48,4.89,311.6,21.1,38.21,52.7,1,13,0
COW_471,2026-02-28,30.75,4.67,322.5,20.7,38.33,54.2,1,14,0
COW_471,2026-03-01,30.86,4.5,334.6,19.3,38.15,57.5,1,15,0
COW_472,2026-01-01,15.86,4.25,293.6,22.4,38.37,81.6,0,999,0
COW_472,2026-01-02,15.7,3.72,304.2,23.1,38.51,76.7,0,999,0
COW_472,2026-01-03,16.97,4.71,327.5,16.8,38.47,70.9,0,999,0
COW_472,2026-01-04,17.18,4.66,277.1,21.7,38.49,75.1,0,999,0
COW_472,2026-01-05,15.73,4.31,312.0,19.5,38.33,72.6,0,999,0
COW_472,2026-01-06,16.39,4.93,289.1,18.7,38.47,76.2,0,999,0
COW_472,2026-01-07,16.4,4.55,276.8,17.7,38.39,75.6,0,999,0
COW_472,2026-01-08,15.55,3.81,289.8,23.1,38.38,65.8,0,999,0
COW_472,2026-01-09,15.78,5.18,316.0,17.3,38.31,76.9,0,999,0
COW_472,2026-01-10,17.07,4.35,268.1,23.4,38.42,72.0,0,999,0
COW_472,2026-01-11,15.19,5.01,282.4,16.9,38.55,79.5,0,999,0
COW_472,2026-01-12,14.87,4.0,292.4,19.6,38.07,72.0,0,999,0
COW_472,2026-01-13,16.13,5.06,281.8,22.1,38.44,70.5,0,999,0
COW_472,2026-01-14,16.04,4.2,284.5,19.9,38.51,69.5,0,999,0
COW_472,2026-01-15,18.47,4.78,296.1,25.6,38.52,77.2,0,999,0
COW_472,2026-01-16,16.86,4.4,296.5,23.3,38.54,63.5,0,999,0
COW_472,2026-01-17,13.84,4.06,300.3,23.5,38.42,74.0,0,999,0
COW_472,2026-01-18,13.68,4.73,288.1,20.0,38.46,72.5,0,999,0
COW_472,2026-01-19,14.26,4.67,277.3,24.9,38.71,73.4,0,999,0
COW_472,2026-01-20,14.81,4.48,268.4,21.6,38.46,70.7,0,999,0
COW_472,2026-01-21,17.18,4.69,294.9,24.6,38.6,70.5,0,999,0
COW_472,2026-01-22,14.89,4.36,306.9,25.8,38.45,71.4,0,999,0
COW_472,2026-01-23,14.38,4.18,296.5,24.9,38.37,72.7,0,999,0
COW_472,2026-01-24,16.12,4.13,287.2,21.4,38.32,69.1,0,999,0
COW_472,2026-01-25,15.74,4.5,291.0,23.0,38.54,72.6,0,999,0
COW_472,2026-01-26,15.32,4.33,260.5,24.7,38.55,67.2,0,999,0
COW_472,2026-01-27,16.17,4.04,298.0,21.3,38.64,61.1,0,999,0
COW_472,2026-01-28,18.2,4.84,286.0,24.5,38.42,64.1,0,999,0
COW_472,2026-01-29,17.14,4.74,291.0,25.3,38.42,59.9,0,999,0
COW_472,2026-01-30,17.88,4.22,342.2,27.2,38.7,68.6,0,999,0
COW_472,2026-01-31,14.24,4.68,294.7,24.2,38.4,72.2,0,999,0
COW_472,2026-02-01,14.3,4.59,284.7,25.9,38.69,63.0,0,999,0
COW_472,2026-02-02,17.35,4.63,288.2,24.1,38.48,56.6,0,999,0
COW_472,2026-02-03,17.28,4.61,321.7,26.1,38.65,62.7,0,999,0
COW_472,2026-02-04,17.59,4.92,254.0,20.0,38.42,58.7,0,999,0
COW_472,2026-02-05,16.18,4.67,312.0,25.6,38.67,69.4,0,999,0
COW_472,2026-02-06,13.79,4.77,330.2,23.8,38.43,58.5,0,999,0
COW_472,2026-02-07,16.41,4.6,275.5,20.9,38.41,67.6,0,999,0
COW_472,2026-02-08,17.66,5.0,278.3,24.5,38.56,60.1,0,999,0
COW_472,2026-02-09,14.25,3.97,311.9,22.4,38.56,63.7,0,999,0
COW_472,2026-02-10,16.55,4.81,277.3,24.7,38.47,56.9,0,999,1
COW_472,2026-02-11,15.48,5.06,290.8,20.9,38.72,55.7,1,1,1
COW_472,2026-02-12,14.18,5.33,272.5,22.1,38.7,56.9,1,1,1
COW_472,2026-02-13,12.82,5.37,246.2,26.1,39.04,57.2,1,1,1
COW_472,2026-02-14,14.63,5.53,302.1,20.2,39.07,54.0,1,1,1
COW_472,2026-02-15,12.18,5.71,261.7,22.2,38.86,51.1,1,1,1
COW_472,2026-02-16,14.41,5.06,259.2,22.2,38.54,52.7,1,1,1
COW_472,2026-02-17,15.82,5.38,259.8,24.4,38.54,58.2,1,1,1
COW_472,2026-02-18,16.87,4.14,325.7,26.1,38.5,56.4,1,1,0
COW_472,2026-02-19,18.68,3.86,279.0,15.4,38.46,62.9,1,2,0
COW_472,2026-02-20,15.81,3.96,274.0,22.4,38.34,59.4,1,3,0
COW_472,2026-02-21,16.76,4.49,297.9,19.1,38.57,56.3,1,4,0
COW_472,2026-02-22,17.49,5.0,299.9,21.2,38.42,55.3,1,5,0
COW_472,2026-02-23,15.03,4.47,290.7,17.1,38.47,67.1,1,6,0
COW_472,2026-02-24,16.57,5.06,317.9,22.0,38.33,57.5,1,7,0
COW_472,2026-02-25,16.47,4.87,273.3,22.7,38.45,58.2,1,8,0
COW_472,2026-02-26,18.48,4.83,272.1,18.4,38.55,60.4,1,9,0
COW_472,2026-02-27,16.19,4.39,311.0,21.1,38.55,52.7,1,10,0
COW_472,2026-02-28,15.09,4.69,307.0,20.7,38.24,54.2,1,11,0
COW_472,2026-03-01,16.96,4.12,291.3,19.3,38.4,57.5,1,12,0
COW_473,2026-01-01,16.35,4.55,295.8,22.4,38.65,81.6,0,999,0
COW_473,2026-01-02,18.28,5.21,314.5,23.1,38.51,76.7,0,999,0
COW_473,2026-01-03,16.75,4.67,313.6,16.8,38.72,70.9,0,999,0
COW_473,2026-01-04,20.02,5.11,310.2,21.7,38.49,75.1,0,999,0
COW_473,2026-01-05,17.32,4.66,291.9,19.5,38.41,72.6,0,999,0
COW_473,2026-01-06,18.74,4.96,325.6,18.7,38.58,76.2,0,999,0
COW_473,2026-01-07,18.75,5.3,307.0,17.7,38.61,75.6,0,999,0
COW_473,2026-01-08,17.37,4.56,313.7,23.1,38.61,65.8,0,999,0
COW_473,2026-01-09,17.91,4.84,294.7,17.3,38.45,76.9,0,999,0
COW_473,2026-01-10,18.52,4.83,311.1,23.4,38.73,72.0,0,999,0
COW_473,2026-01-11,17.43,4.79,299.1,16.9,38.66,79.5,0,999,0
COW_473,2026-01-12,16.77,5.33,337.7,19.6,38.56,72.0,0,999,0
COW_473,2026-01-13,17.08,4.67,315.6,22.1,38.73,70.5,0,999,0
COW_473,2026-01-14,18.07,4.7,312.5,19.9,38.31,69.5,0,999,0
COW_473,2026-01-15,17.47,4.82,297.1,25.6,38.66,77.2,0,999,0
COW_473,2026-01-16,19.56,4.73,306.6,23.3,38.71,63.5,0,999,0
COW_473,2026-01-17,18.28,4.24,297.9,23.5,38.58,74.0,0,999,0
COW_473,2026-01-18,16.49,4.52,324.2,20.0,38.59,72.5,0,999,0
COW_473,2026-01-19,16.84,5.44,297.4,24.9,38.62,73.4,0,999,0
COW_473,2026-01-20,19.04,4.86,342.5,21.6,38.55,70.7,0,999,0
COW_473,2026-01-21,14.74,4.56,325.5,24.6,38.56,70.5,0,999,0
COW_473,2026-01-22,17.46,5.04,322.0,25.8,38.68,71.4,0,999,0
COW_473,2026-01-23,17.78,4.58,294.1,24.9,38.57,72.7,0,999,0
COW_473,2026-01-24,17.6,4.15,328.0,21.4,38.76,69.1,0,999,0
COW_473,2026-01-25,20.15,4.55,293.2,23.0,38.33,72.6,0,999,0
COW_473,2026-01-26,19.6,4.86,325.6,24.7,38.71,67.2,0,999,0
COW_473,2026-01-27,19.51,4.6,285.4,21.3,38.41,61.1,0,999,0
COW_473,2026-01-28,17.91,4.89,274.5,24.5,38.68,64.1,0,999,0
COW_473,2026-01-29,17.61,4.28,308.3,25.3,38.61,59.9,0,999,0
COW_473,2026-01-30,18.42,4.76,314.2,27.2,38.58,68.6,0,999,0
COW_473,2026-01-31,18.32,4.97,302.6,24.2,38.48,72.2,0,999,0
COW_473,2026-02-01,15.26,4.53,306.1,25.9,38.67,63.0,0,999,0
COW_473,2026-02-02,17.87,5.63,339.4,24.1,38.64,56.6,0,999,0
COW_473,2026-02-03,17.63,5.04,279.0,26.1,38.77,62.7,0,999,0
COW_473,2026-02-04,17.4,4.64,348.5,20.0,38.62,58.7,0,999,0
COW_473,2026-02-05,18.57,4.57,312.3,25.6,38.67,69.4,0,999,0
COW_473,2026-02-06,18.06,5.19,325.4,23.8,38.45,58.5,0,999,0
COW_473,2026-02-07,16.85,5.42,354.6,20.9,38.64,67.6,0,999,0
COW_473,2026-02-08,15.28,5.39,301.6,24.5,38.7,60.1,0,999,0
COW_473,2026-02-09,19.14,5.06,322.7,22.4,38.73,63.7,0,999,0
COW_473,2026-02-10,17.65,4.81,308.0,24.7,38.92,56.9,0,999,0
COW_473,2026-02-11,17.15,4.83,324.5,20.9,38.51,55.7,0,999,0
COW_473,2026-02-12,17.94,5.45,287.4,22.1,38.73,56.9,0,999,0
COW_473,2026-02-13,18.15,5.49,242.4,26.1,39.02,57.2,0,999,1
COW_473,2026-02-14,16.08,6.76,282.5,20.2,39.13,54.0,1,1,1
COW_473,2026-02-15,13.06,7.37,243.8,22.2,39.56,51.1,1,1,1
COW_473,2026-02-16,12.04,7.3,235.9,22.2,39.56,52.7,1,1,1
COW_473,2026-02-17,15.47,7.05,227.5,24.4,39.44,58.2,1,1,1
COW_473,2026-02-18,14.11,5.44,277.3,26.1,39.21,56.4,1,1,1
COW_473,2026-02-19,15.01,6.21,331.6,15.4,38.84,62.9,1,1,1
COW_473,2026-02-20,16.79,5.8,330.0,22.4,38.69,59.4,1,1,0
COW_473,2026-02-21,19.18,5.44,305.6,19.1,38.53,56.3,1,2,0
COW_473,2026-02-22,18.19,4.82,285.5,21.2,38.44,55.3,1,3,0
COW_473,2026-02-23,18.44,4.75,305.6,17.1,38.65,67.1,1,4,0
COW_473,2026-02-24,18.53,5.21,316.8,22.0,38.33,57.5,1,5,0
COW_473,2026-02-25,17.28,5.21,295.8,22.7,38.73,58.2,1,6,0
COW_473,2026-02-26,16.43,4.69,317.4,18.4,38.56,60.4,1,7,0
COW_473,2026-02-27,16.69,4.69,316.9,21.1,38.65,52.7,1,8,0
COW_473,2026-02-28,19.06,4.55,272.4,20.7,38.52,54.2,1,9,0
COW_473,2026-03-01,18.51,5.02,297.3,19.3,38.58,57.5,1,10,0
COW_474,2026-01-01,29.81,4.81,272.6,22.4,38.34,81.6,0,999,0
COW_474,2026-01-02,32.42,4.23,298.3,23.1,38.34,76.7,0,999,0
COW_474,2026-01-03,31.55,4.7,264.0,16.8,38.28,70.9,0,999,0
COW_474,2026-01-04,29.14,4.87,284.0,21.7,38.11,75.1,0,999,0
COW_474,2026-01-05,30.61,4.62,275.3,19.5,38.44,72.6,0,999,0
COW_474,2026-01-06,31.46,4.91,291.9,18.7,38.39,76.2,0,999,0
COW_474,2026-01-07,30.35,4.81,278.0,17.7,38.25,75.6,0,999,0
COW_474,2026-01-08,29.69,4.48,268.3,23.1,38.31,65.8,0,999,0
COW_474,2026-01-09,29.37,4.92,280.1,17.3,38.22,76.9,0,999,0
COW_474,2026-01-10,29.6,4.15,258.9,23.4,38.19,72.0,0,999,0
COW_474,2026-01-11,30.81,4.66,281.5,16.9,38.35,79.5,0,999,0
COW_474,2026-01-12,28.62,4.63,267.5,19.6,38.4,72.0,0,999,0
COW_474,2026-01-13,28.4,4.6,282.3,22.1,38.41,70.5,0,999,0
COW_474,2026-01-14,29.92,4.58,270.5,19.9,38.44,69.5,0,999,0
COW_474,2026-01-15,30.48,4.95,277.5,25.6,38.52,77.2,0,999,0
COW_474,2026-01-16,30.51,4.57,256.7,23.3,38.36,63.5,0,999,0
COW_474,2026-01-17,29.65,4.82,249.2,23.5,38.22,74.0,0,999,0
COW_474,2026-01-18,30.51,5.07,312.5,20.0,38.18,72.5,0,999,0
COW_474,2026-01-19,31.21,5.0,272.1,24.9,38.25,73.4,0,999,0
COW_474,2026-01-20,31.98,5.22,314.1,21.6,38.33,70.7,0,999,0
COW_474,2026-01-21,31.27,5.06,253.8,24.6,38.51,70.5,0,999,0
COW_474,2026-01-22,31.35,5.01,224.4,25.8,38.26,71.4,0,999,0
COW_474,2026-01-23,32.5,5.5,271.6,24.9,38.6,72.7,0,999,0
COW_474,2026-01-24,29.67,4.7,258.7,21.4,38.59,69.1,0,999,0
COW_474,2026-01-25,30.44,4.6,289.1,23.0,38.43,72.6,0,999,0
COW_474,2026-01-26,30.19,4.87,282.0,24.7,38.47,67.2,0,999,0
COW_474,2026-01-27,28.92,4.87,277.5,21.3,38.28,61.1,0,999,0
COW_474,2026-01-28,29.29,4.57,273.7,24.5,38.16,64.1,0,999,0
COW_474,2026-01-29,29.7,4.46,277.6,25.3,38.21,59.9,0,999,0
COW_474,2026-01-30,29.77,4.77,270.8,27.2,38.33,68.6,0,999,0
COW_474,2026-01-31,29.92,4.58,264.5,24.2,38.52,72.2,0,999,0
COW_474,2026-02-01,28.46,4.91,249.6,25.9,38.34,63.0,0,999,0
COW_474,2026-02-02,26.66,5.25,254.4,24.1,38.65,56.6,0,999,1
COW_474,2026-02-03,21.12,5.81,239.4,26.1,38.91,62.7,1,1,1
COW_474,2026-02-04,19.2,6.53,209.5,20.0,39.12,58.7,1,1,1
COW_474,2026-02-05,22.64,6.53,225.9,25.6,38.79,69.4,1,1,1
COW_474,2026-02-06,26.81,5.16,282.1,23.8,38.63,58.5,1,1,1
COW_474,2026-02-07,30.09,4.6,262.6,20.9,38.55,67.6,1,1,0
COW_474,2026-02-08,30.7,5.03,246.8,24.5,38.57,60.1,1,2,0
COW_474,2026-02-09,31.05,4.39,279.2,22.4,38.33,63.7,1,3,0
COW_474,2026-02-10,30.47,4.91,270.8,24.7,38.27,56.9,1,4,0
COW_474,2026-02-11,30.5,4.53,279.7,20.9,38.35,55.7,1,5,0
COW_474,2026-02-12,29.97,4.7,266.7,22.1,38.63,56.9,1,6,0
COW_474,2026-02-13,30.53,4.53,305.5,26.1,38.35,57.2,1,7,0
COW_474,2026-02-14,31.62,4.91,233.0,20.2,38.24,54.0,1,8,0
COW_474,2026-02-15,31.33,4.83,284.8,22.2,38.31,51.1,1,9,0
COW_474,2026-02-16,29.28,4.15,286.2,22.2,38.15,52.7,1,10,0
